customer_id,rfm_score
3629-ZNKXA,455
3633-CDBUW,535
3635-JBPSG,435
3635-QQRQD,455
3638-DIMPH,111
3638-VBZTA,555
3638-WEABW,453
3639-XJHKQ,111
3640-JQGJG,111
3640-PHQXK,111
3642-BYHDO,311
3642-GKTCT,553
3643-AHCFP,111
3644-QXEHN,211
3645-DEYGF,111
3646-ITDGM,211
3647-GMGDH,211
3648-GZPHF,335
3649-JPUGY,333
3653-NCRDJ,433
3654-ARMGP,433
3655-SNQYZ,211
3656-TKRVZ,211
3657-COGMW,111
3658-KIBGF,111
3658-QQJYD,434
3662-FXJFO,435
3663-MITLP,111
3665-JATSN,211
3668-QPYBK,311
3669-LVWZB,311
3669-OYSJI,111
3669-WHAFY,534
3671-SHRSP,311
3672-YITQD,334
3675-EQOZA,211
3675-YDUPJ,111
3677-IYRBF,211
3677-TNKIO,111
3678-MNGZX,111
3679-XASPY,534
3680-CTHUH,455
3682-YEUWS,111
3683-QKIUE,211
3685-YLCMQ,211
3688-FTHLT,555
3689-MOZGR,311
3692-JHONH,554
3694-DELSO,534
3694-GLTJM,311
3696-DFHHB,534
3696-XRIEN,334
3701-SFMUH,211
3703-KBKZP,455
3703-TTEPD,334
3703-VAVCL,333
3704-IEAXF,211
3705-PSNGL,434
3705-RHRFR,555
3707-GNWHM,211
3707-LRWZD,211
3709-OIJEA,335
3712-PKXZA,211
3714-JTVOV,211
3714-NTNFO,555
3714-XPXBW,434
3716-BDVDB,111
3716-LRGXK,555
3716-UVSPD,211
3717-FDJFU,333
3717-LNXKW,434
3717-OEAUQ,333
3717-OFRTN,535
3719-TDVQB,111
3720-DBRWL,211
3721-CNEYS,111
3721-CNZHX,555
3721-WKIIL,434
3722-WPXTK,111
3723-BFBGR,555
3724-BSCVH,434
3724-UCSHY,111
3726-TBHQT,111
3727-JEZTU,435
3727-OVPRY,333
3727-OWVYD,435
3727-RJMEO,533
3729-OWRVL,333
3733-LSYCE,111
3733-UOCWF,434
3733-ZEECP,335
3736-BLEPA,334
3737-GCSPV,433
3737-XBQDD,211
3739-YBWAB,535
3740-RLMVT,335
3744-ZBHON,455
3744-ZRRDZ,111
3745-HRPHI,555
3746-EUBYR,354
3748-FVMZZ,211
3750-CKVKH,333
3750-RNQKR,334
3750-YHRYO,554
3751-KTZEL,211
3752-CQSJI,555
3753-TSEMP,333
3754-DXMRT,211
3755-JBMNH,111
3756-VNWDH,555
3757-NJYBX,333
3758-CKOQL,433
3761-FLYZI,334
3763-GCZHZ,311
3764-MNMOI,111
3765-JXVKY,354
3766-EJLFL,434
3768-NLUBH,211
3768-VHXQO,211
3769-MHZNV,211
3771-PZOBW,333
3774-VBNXY,555
3776-EKTKM,111
3777-XROBG,111
3778-FOAQW,211
3779-OSWCF,211
3780-DDGSE,555
3780-YVMFA,454
3785-KTYSH,435
3785-NRHYR,333
3786-WOVKF,211
3787-TRIAL,433
3791-LGQCY,111
3793-MMFUH,111
3794-NFNCH,454
3795-CAWEX,311
3795-GWTRD,111
3796-ENZGF,111
3797-FKOGQ,433
3797-VTIDR,111
3798-EPWRR,534
3799-ISUZQ,111
3800-LYTRK,455
3801-HMYNL,111
3803-KMQFW,333
3804-RVTGV,311
3806-DXQOM,111
3806-YAZOV,555
3807-BPOMJ,534
3807-XHCJH,454
3808-HFKDE,111
3810-DVDQQ,333
3810-PJUHR,211
3811-VBYBZ,211
3812-LRZIR,433
3813-DHBBB,454
3814-MLAXC,211
3815-SLMEF,334
3823-KYNQY,211
3824-RHKVR,435
3831-YCPUO,111
3834-XUIFC,211
3836-FZSDJ,534
3838-OZURD,111
3841-CONLJ,335
3841-NFECX,211
3842-IYKUE,211
3842-QTGDL,333
3845-FXCYS,455
3845-JHAMY,111
3847-BAERP,533
3850-OKINF,535
3853-LYGAM,534
3855-ONCAR,555
3858-VOBET,453
3858-XHYJO,334
3859-CVCET,311
3863-IUBJR,111
3863-QSTYI,211
3865-QBWSJ,335
3865-YIOTT,434
3865-ZFZIB,333
3865-ZYKAD,333
3866-MDTUB,211
3870-MQAMG,111
3870-SPZSI,434
3871-IKPYH,111
3873-NFTGI,555
3873-WOSBC,555
3874-EQOEP,211
3877-JRJIP,111
3878-AVSOQ,555
3882-IYOIJ,433
3884-HCSWG,111
3884-UEBXB,434
3886-CERTZ,111
3887-PBQAO,111
3889-VWBID,455
3890-RTCMS,111
3891-NLXJB,211
3891-PUQOD,111
3892-NXAZG,333
3893-JRNFS,534
3896-RCYYE,533
3896-ZVNET,534
3898-BSJYF,111
3898-GUYTS,434
3900-AQPHZ,211
3902-FOIGH,111
3902-MIVLE,355
3904-UKFRE,433
3908-BLSYF,111
3908-MKIMJ,555
3910-MRQOY,455
3911-RSNHI,434
3913-FCUUW,434
3913-RDSJZ,211
3914-FDRHP,333
3915-ODIYG,454
3916-NRPAP,555
3920-HIHMQ,211
3923-CSIHK,211
3926-CUQZX,111
3926-YZVVX,111
3927-NLNRY,211
3930-ZGWVE,211
3932-CMDTD,211
3932-IJWDZ,211
3933-DQPWX,111
3934-HXCFZ,111
3935-TBRZZ,353
3936-QQFLL,211
3938-YFPXD,111
3941-XTSKM,211
3943-KDREE,311
3945-GFWQL,211
3946-JEWRQ,535
3946-MHCZW,111
3948-FVVRP,535
3948-KXDUF,211
3948-XHGNA,211
3950-VPYJB,211
3951-NJCVI,455
3955-JBZZM,454
3956-CJUST,111
3956-MGXOG,555
3957-HHLMR,211
3957-LXOLK,111
3957-SQXML,454
3961-SXAXY,433
3963-RYFNS,434
3966-HRMZA,533
3967-KXAPS,533
3967-VQOGC,111
3969-GYXEL,334
3969-JQABI,433
3970-XGJDU,455
3973-SKMLN,454
3976-BWUCK,333
3976-HXHCE,211
3976-NLDEZ,554
3977-QCRSL,111
3978-YNKDD,111
3981-QSVQI,455
3982-DQLUS,555
3982-JGSFD,311
3982-XWFZQ,111
3985-HOYPM,534
3987-KQDDU,334
3988-RQIXO,311
3990-QYKBE,111
3992-YWPKO,435
3995-WFCSM,553
3996-ZNWYK,334
3999-QGRJH,111
3999-WRNGR,111
4000-VGMQP,455
4001-TSBTV,211
4002-BQWPQ,435
4003-FUSHP,211
4003-OCTMP,311
4006-HKYHO,453
4007-NHVHI,533
4009-ALQFH,533
4010-YLMVT,434
4011-ARPHK,311
4012-YCFAI,534
4012-ZTHBR,211
4013-GUXND,554
4013-TLDHQ,211
4013-UBXWQ,111
4016-BJKTZ,533
4018-KJYUY,453
4018-PPNDW,211
4020-KIUDI,534
4021-RQSNY,111
4023-RTIQM,553
4024-CSNBY,455
4026-SKKHW,455
4029-HPFVY,211
4030-VPZBD,311
4032-RMHCI,334
4039-HEUNW,111
4039-PIMHX,311
4043-MKDTV,211
4049-ZPALD,555
4054-CUMIA,455
4056-QHXHZ,334
4057-FKCZK,355
4059-IIEBK,555
4060-LDNLU,535
4061-UKJWL,555
4062-HBMOS,111
4063-EIKNQ,211
4065-JJAVA,455
4067-HLYQI,111
4070-OKWVH,555
4072-IPYLT,111
4074-SJFFA,211
4075-JFPGR,534
4075-WKNIU,433
4077-CROMM,111
4077-HWUYD,555
4078-SAYYN,311
4079-ULGFR,554
4079-VTGLK,453
4079-WWQQQ,335
4080-IIARD,334
4080-OGPJL,211
4081-DYXAV,211
4083-BFNYK,534
4083-EUGRJ,211
4086-ATNFV,211
4086-WITJG,433
4086-YQSNZ,111
4088-YLDSU,211
4090-KPJIP,455
4091-TVOCN,211
4092-OFQZS,111
4094-NSEDU,211
4097-YODCF,211
4098-NAUKP,434
4102-HLENU,434
4102-OQUPX,111
4104-PVRPS,434
4106-HADHQ,211
4109-CYRBD,111
4110-PFEUZ,211
4111-BNXIF,435
4112-LUEIZ,111
4114-QMKVN,211
4115-BNPJY,211
4115-NZRKS,455
4115-UMJFQ,454
4116-IQRFR,433
4116-TZAQJ,111
4118-CEVPF,111
4119-ZYPZY,335
4121-AGSIN,534
4123-DVHPH,211
4123-FCVCB,311
4124-MMETB,333
4128-ETESU,455
4129-LYCOI,534
4130-MZLCC,454
4132-KALRO,455
4132-POCZS,334
4134-BSXLX,211
4135-FRWKJ,555
4137-BTIKL,555
4137-JOPHL,211
4138-NAXED,534
4139-DETXS,455
4139-JPIAM,211
4139-SUGLD,211
4140-MUHUG,111
4140-WJAWW,111
4143-HHPMK,434
4143-OOBWZ,333
4145-UQXUQ,111
4146-SVFUD,334
4154-AQUGT,111
4159-NAAIX,334
4160-AMJTL,335
4163-HFTUK,555
4163-KIUHY,533
4163-NCJAK,211
4174-LPGTI,333
4176-FXYBO,433
4176-RELJR,211
4177-JPDFU,555
4178-EGMON,333
4182-BGSIQ,434
4183-MYFRB,311
4183-WCSEP,533
4184-TJFAN,111
4184-VODJZ,333
4186-ZBUEW,553
4187-CINZD,211
4188-FRABG,211
4188-PCPIG,311
4189-NAKJS,434
4190-MFLUW,355
4191-XOVOM,433
4192-GORJT,334
4193-IBKSW,111
4193-ORFCL,211
4194-FJARJ,211
4194-WHFCB,455
4195-NZGTA,435
4195-PNGZS,334
4195-SMMNX,111
4198-VFOEA,554
4199-QHJNM,433
4201-JMNGR,433
4203-QGNZA,354
4208-UFFGW,211
4210-QFJMF,211
4211-MMAZN,311
4213-HKBJO,434
4220-TINQT,555
4223-BKEOR,434
4223-WOZCM,555
4226-KKDON,111
4227-OJHAL,554
4228-ZGYUW,335
4229-CZMLL,211
4231-LZUYM,534
4232-JGKIY,455
4234-XTNEA,311
4236-UJPWO,111
4236-XPXAV,111
4237-CLSMM,555
4237-RLAQD,334
4238-HFHSN,311
4238-JSSWH,334
4248-HCETZ,111
4248-QPAVC,353
4250-FDVOU,311
4250-WAROZ,434
4250-ZBWLV,111
4254-QPEDE,534
4255-DDUOU,111
4256-ZWTZI,434
4257-GAESD,554
4273-MBHYA,555
4274-DRSQT,455
4274-OWWYO,435
4277-BWBML,434
4277-PVRAN,334
4277-UDIEF,455
4280-DLSHD,453
4282-ACRXS,353
4282-MSACW,554
4282-YMKNA,111
4283-FUTGF,333
4283-IVYCI,311
4285-GYRQC,211
4289-DTDKW,111
4290-BSXUX,111
4291-HPAXL,211
4291-HYEBC,211
4291-SHSBH,111
4291-TPNFG,211
4291-YZODP,111
4293-ETKAP,111
4295-YURET,111
4298-OYIFC,111
4299-OPXEJ,211
4299-SIMNS,211
4301-VVZKA,211
4302-ZYFEL,435
4304-TSPVK,554
4304-XUMGI,553
4307-KTUMW,111
4307-KWMXE,533
4310-KEDTB,335
4311-QTTAI,111
4312-GVYNH,211
4312-KFRXN,434
4315-MURBD,334
4316-XCSLJ,111
4317-VTEOA,111
4318-RAJVY,555
4320-QMLLA,555
4322-RCYMT,111
4323-ELYYB,434
4323-OHFOW,211
4323-SADQS,211
4324-AHJKS,211
4324-BZCKL,335
4325-NFSKC,111
4328-VUFWD,334
4329-YPDDQ,434
4332-MUOEZ,555
4334-HOWRP,554
4335-BSMJS,333
4335-UPJSI,555
4338-EYCER,334
4342-HENTK,335
4342-HFXWS,533
4343-EJVQB,554
4349-GFQHK,211
4350-ZTLPI,211
4351-QLCSU,333
4353-HYOJD,533
4355-CVPVS,554
4355-HBJHH,211
4359-INNWN,434
4360-PNRQB,111
4360-QRAVE,555
4361-BKAXE,211
4361-FEBGN,211
4361-JEIVL,111
4365-MSDYN,111
4366-CTOUZ,454
4367-NHWMM,553
4367-NUYAO,333
4369-HTUIF,334
4369-NYSCF,555
4373-MAVJG,111
4373-VVHQL,434
4374-YMUSQ,334
4376-KFVRS,455
4377-VDHYI,311
4378-BZYFP,111
4378-MYPGO,454
4381-MHQDC,211
4385-GZQXV,211
4385-ZKVNW,554
4389-UEFCZ,334
4390-KYULV,211
4391-LNRXK,211
4391-RESHN,311
4393-GEADV,555
4393-OBCRR,535
4393-RYCRE,553
4395-PZMSN,335
4396-KLSEH,211
4397-FRLTA,555
4398-HSCJH,311
4402-FTBXC,333
4403-BWPAY,454
4404-HIBDJ,211
4412-YLTKF,334
4415-IJZTP,311
4415-WNGVR,433
4418-LZMSV,534
4419-UJMUS,555
4422-QVIJA,555
4423-JWZJN,453
4423-YLHDV,211
4424-TKOPW,211
4425-OWHWB,434
4429-WYGFR,322
4430-UZIPO,122
4430-YHXGG,434
4431-EDMIQ,453
4432-ADRLB,333
4433-JCGCG,222
4439-JMPMT,122
4439-YRNVD,333
4441-NIHPT,122
4443-EMBNA,535
4445-KWOKW,553
4445-ZJNMU,454
4446-BZKHU,322
4450-DLLMH,122
4450-MDZFX,222
4450-YOOHP,222
4451-RWASJ,333
4452-QIIEB,222
4452-ROHMO,455
4455-BFSPD,333
4456-RHSNB,222
4458-KVRBJ,554
4459-BBGHE,454
4462-CYWMH,434
4464-JCOLN,122
4465-VDKIQ,455
4468-KAZHE,434
4468-YDOVK,553
4471-KXAUH,334
4472-LVYGI,434
4472-VESGY,434
4475-NVTLU,122
4476-OSWTN,122
4480-MBMLB,353
4480-QQRHC,554
4482-EWFMI,333
4482-FTFFX,555
4484-CGXFK,122
4484-GLZOU,122
4486-EFAEB,534
4487-ZYJZK,334
4488-KQFDT,355
4488-PSYCG,122
4489-SNOJF,122
4495-LHSSK,334
4500-HKANN,555
4501-EQDRN,122
4501-UYKBC,355
4501-VCPFK,535
4503-BDXBD,122
4504-YOULA,322
4505-EXZHB,222
4508-OEBEY,553
4510-HIMLV,222
4510-PYUSH,122
4512-ZUIYL,122
4513-CXYIX,435
4514-GFCFI,222
4518-FZBSX,454
4521-WFJAI,455
4521-YEEHE,333
4522-AKYLR,333
4522-XRWWI,534
4523-WXCEF,222
4524-QCSSM,433
4525-VZCZG,555
4526-EXKKN,222
4526-RMTLL,554
4526-ZJJTM,554
4529-CKBCL,122
4530-NDRKU,322
4531-AUZNK,335
4534-WGCIR,222
4536-PLEQY,222
4537-CIBHB,434
4537-DKTAL,453
4538-WNTMJ,554
4541-RMRLG,122
4544-RXFMG,222
4546-FOKWR,534
4547-FZJWE,222
4547-KQRTM,122
4547-LYTDD,122
4548-SDBKE,334
4549-ZDQYY,122
4550-EVXNY,334
4550-VBOFE,222
4553-DVPZG,455
4554-YGZIH,222
4558-CGYCZ,122
4558-FANTW,222
4559-UWIHT,435
4560-WQAQW,122
4565-EVZMJ,534
4565-NLZBV,434
4566-GOLUK,122
4566-NECEV,555
4566-QVRRW,122
4567-AKPIA,434
4568-KNYWR,535
4568-TTZRT,554
4570-QHXHL,555
4572-DVCGN,354
4573-JKNAE,533
4576-CSAJH,222
4578-PHJYZ,334
4580-TMHJU,433
4581-LNWUM,334
4581-SSPWD,122
4583-PARNH,322
4584-LBNMK,122
4585-HETAI,122
4587-NUKOX,122
4587-VVTOX,322
4588-YBNIB,334
4589-IUAJB,534
4592-IWTJI,222
4597-ELFTS,322
4597-NUCQV,533
4598-XLKNJ,122
4598-ZADCK,334
4603-JANFB,122
4607-CHPCA,222
4608-LCIMN,455
4609-KNNWG,455
4611-ANLQC,122
4612-SSVHJ,222
4612-THJBS,122
4614-NUVZD,122
4615-PIVVU,222
4616-EWBNJ,454
4616-ULAOA,534
4619-EVPHY,454
4622-YNKIJ,334
4623-ZKHLY,555
4625-EWPTF,222
4625-LAMOB,554
4625-XMOYM,333
4626-GYCZP,222
4626-OZDTJ,554
4627-MIHJH,122
4628-CTTLA,222
4628-WQCQQ,222
4629-NRXKX,322
4631-OACRM,122
4632-PAOYU,554
4632-XJMEX,122
4633-MKHYU,555
4634-JLRJT,122
4635-EJYPD,222
4636-JGAAI,322
4636-OLWOE,222
4636-QRJKY,122
4636-TVXVG,122
4640-UHDOS,122
4641-FROLU,354
4644-OBGFZ,454
4644-PIZRT,555
4646-QZXTF,553
4647-MUZON,555
4647-XXZAM,454
4648-YPBTM,535
4652-NNHNY,122
4652-ODEVH,434
4654-DLAMQ,455
4654-GGUII,222
4654-ULTTN,122
4656-CAURT,222
4657-FWVFY,555
4658-HCOHW,122
4659-NZRUF,222
4660-IRIBM,335
4661-NJEUX,455
4662-EKDPQ,222
4664-NJCMS,555
4667-OHGKG,333
4667-QONEA,555
4670-TABXH,455
4671-LXRDQ,222
4671-VJLCL,454
4672-FOTSD,334
4673-KKSLS,434
4674-HGNUA,122
4676-MQUEA,433
4676-WLUHT,334
4678-DVQEO,122
4680-KUTAJ,122
4682-BLBUC,433
4683-WYDOU,333
4685-ERGHK,453
4685-TFLLS,222
4686-GEFRM,222
4686-UXDML,122
4690-LLKUA,222
4690-PKDQG,222
4692-NNQRU,433
4693-VWVBO,434
4694-PHWFW,334
4695-VADHF,222
4695-WJZUE,322
4697-LUPSU,222
4698-KVLLG,535
4700-UBQMV,322
4701-AHWMW,522
4701-LKOZD,554
4701-MLJPN,122
4702-HDRKD,534
4702-IOQDC,222
4703-MQYKT,453
4704-ERYFC,122
4706-AXVKM,122
4706-DGAHW,433
4707-MAXGU,222
4707-YNOQA,122
4709-LKHYG,433
4710-FDUIZ,455
4710-NKCAW,554
4712-AUQZO,222
4712-UYOOI,455
4713-LZDRV,122
4713-ZBURT,455
4716-HHKQH,555
4716-MRVEN,455
4717-GHADL,454
4718-DHSMV,222
4718-WXBGI,334
4719-UMSIY,535
4720-VSTSI,122
4723-BEGSG,122
4724-WXVWF,555
4726-DLWQN,334
4727-MCYZG,334
4729-XKASR,122
4730-AWNAU,322
4732-RRJZC,222
4735-ASGMA,335
4735-BJKOU,555
4737-AQCPU,433
4737-HOBAX,555
4741-WWJQZ,554
4742-DRORA,222
4742-TXUEX,122
4745-LSPLO,122
4747-LCAQL,322
4749-OJKQU,555
4749-VFKVB,122
4750-UKWJK,533
4750-ZRXIU,335
4751-ERMAN,433
4753-PADAS,222
4759-PXTAN,334
4759-TRPLW,222
4760-THGOT,122
4760-XOHVN,222
4763-PGDPO,333
4765-OXPPD,222
4767-HZZHQ,555
4770-QAZXN,455
4770-UEZOX,454
4774-HHGGS,433
4776-XSKYQ,322
4778-IZARL,555
4779-ZGICK,122
4781-ZXYGU,553
4782-OSFXZ,122
4785-FCIFB,534
4785-NKHCX,554
4785-QRJHC,122
4786-UKSNZ,122
4789-KWMXN,222
4791-QRGMF,122
4795-KTRTH,122
4795-UXVCJ,122
4795-WRNVT,534
4797-AXPXK,222
4797-MIWUM,334
4800-CZMPC,122
4800-VHZKI,122
4801-JZAZL,335
4801-KFYKL,553
4803-AXVYP,334
4803-LBYPN,434
4804-NCPET,122
4806-DXQCE,555
4806-HIPDW,122
4806-KEXQR,322
4807-IZYOZ,222
4808-YNLEU,122
4811-JBUVU,555
4813-HQMGZ,435
4815-GBTCD,455
4815-TUMEQ,322
4815-YOSUK,433
4816-JBHOV,122
4816-LXZYW,122
4816-OKWNX,222
4817-KEQSP,222
4817-QRJSX,322
4817-VYYWS,122
4818-DRBQT,222
4818-QIUFN,322
4819-HJPIW,555
4821-SJHJV,433
4821-WQOYN,222
4822-LPTYJ,454
4822-NGOCH,334
4822-RVYBB,222
4822-YCXMX,122
4824-GUCBY,533
4825-FUREZ,554
4825-XJGDM,333
4826-DXMUP,222
4826-TZEVA,555
4826-XTSOH,335
4827-DPADN,122
4827-LTQRJ,335
4827-USJHP,433
4828-FAZPK,455
4829-AUOAX,222
4829-ZLJTK,335
4830-FAXFM,455
4831-EOBFE,122
4832-VRBMR,322
4833-QTJNO,335
4835-YSJMR,554
4836-WNFNO,435
4837-PZTIC,434
4837-QUSFT,535
4840-ORQXB,334
4844-JJWUY,334
4846-WHAFZ,222
4847-QNOKA,122
4847-TAJYI,455
4849-PYRLQ,555
4851-BQDNX,333
4853-OITSN,322
4853-RULSV,222
4854-CIDCF,222
4854-SSLTN,122
4855-SNKMY,222
4859-ZSRDZ,335
4860-IJUDE,555
4860-YZGZM,454
4868-AADLV,222
4869-EPIUS,322
4871-JTKJF,222
4872-JCVCA,455
4872-VXRIL,534
4873-ILOLJ,122
4877-EVATK,222
4877-TSOFF,535
4878-BUNFV,334
4879-GZLFH,453
4881-GQJTW,122
4881-JVQOD,122
4883-KCPZJ,434
4883-QICIH,355
4884-LEVMQ,553
4884-TVUQF,554
4884-ZTHVF,322
4890-VMUAV,122
4891-NLUBA,334
4892-VLANZ,334
4893-GYUJU,533
4895-TMWIR,335
4896-CPRPF,555
4897-QSUYC,222
4900-MSOMT,554
4902-OHLSK,222
4903-CNOZC,122
4903-UYAVB,122
4905-JEFDW,122
4906-ZHGPK,555
4908-XAXAY,122
4909-JOUPP,122
4910-AQFFX,333
4910-GMJOT,222
4911-BANWH,122
4912-PIGUY,455
4913-EHYUI,322
4915-BFSXL,122
4918-FYJNT,322
4918-QLLIW,122
4919-IKATY,122
4919-MOAVT,222
4922-CVPDX,555
4923-ADWXJ,555
4925-LMHOK,122
4926-UMJZD,122
4927-WWOOZ,353
4929-BSTRX,335
4929-ROART,455
4929-XIHVW,444
4931-TRZWN,343
4933-BSAIP,443
4933-IKULF,443
4936-YPJNK,122
4937-QPZPO,454
4939-KYYPY,322
4940-KHCWD,444
4942-VZZOM,122
4945-RVMTE,343
4946-EDSEW,222
4947-DSMXK,222
4948-WBBKL,122
4950-BDEUX,122
4950-HKQTE,555
4951-UKAAQ,122
4952-YSOGZ,122
4955-VCWBI,222
4957-SREEC,322
4957-TIALW,222
4957-TREIR,322
4958-GZWIY,122
4958-XCBDQ,222
4959-JOSRX,222
4962-CHQPW,454
4967-WPNCF,322
4971-PUYQO,122
4973-MGTON,122
4973-RLZVI,345
4976-LNFVV,444
4979-HPRFL,553
4980-URKXC,445
4981-FLTMF,343
4983-CCWMC,222
4983-CLMLV,122
4986-MXSFP,344
4987-GQWPO,355
4988-IQIGL,343
4989-LIXVT,222
4990-ALDGW,454
4992-LTJNE,222
4993-JCRGJ,344
4994-OBRSZ,344
4998-IKFSE,553
4999-IEZLT,455
5002-GCQFH,344
5003-OKNNK,443
5003-XZWWO,453
5006-MXVRN,455
5010-IPEAQ,555
5012-YSPJJ,355
5013-SBUIH,222
5014-GSOUQ,445
5014-WUQMG,122
5016-ETTFF,222
5016-IBERQ,444
5016-LIPDW,343
5018-GWURO,445
5018-HEKFO,455
5018-LXQQG,543
5019-GQVCR,354
5020-ZSTTY,343
5022-JNQEQ,555
5022-KVDQT,455
5025-GOOKI,443
5027-QPKTE,122
5027-XWQHA,222
5027-YOCXN,554
5028-GZLDO,222
5028-HTLJB,122
5032-MIYKT,443
5032-USPKF,554
5035-BVCXS,222
5035-PGZXH,343
5038-ETMLM,543
5039-LZRQT,444
5043-TRZWM,222
5044-LRQAQ,222
5044-XDPYX,553
5046-NUHWD,222
5047-LHVLY,122
5049-GLYVG,543
5049-MUBWG,344
5052-PNLOS,343
5054-IEXZT,344
5055-BRMNE,222
5055-MGMGF,343
5056-FIMPT,455
5057-LCOUI,222
5057-RKGLH,553
5060-TQUQN,455
5061-PBXFW,122
5062-CJJKH,122
5063-IUOKK,555
5066-GFJMM,322
5067-DGXLL,444
5067-WJEUN,444
5067-XJQFU,344
5071-FBJFS,454
5073-RZGBK,343
5073-WXOYN,122
5074-FBGHB,453
5075-JSDKI,444
5076-YVXCM,554
5077-DXTCG,222
5081-NWSUP,122
5084-OOVCJ,322
5087-SUURX,122
5088-QZLRL,554
5089-IFSDP,343
5090-EMGTC,222
5091-HFAZW,554
5092-STPKP,554
5093-FEGLU,544
5095-AESKG,222
5095-ETBRJ,443
5099-BAILX,222
5103-MHMHY,122
5108-ADXWO,345
5110-CHOPY,222
5115-GZDEL,455
5115-SQAAU,443
5117-IFGPS,345
5117-ZSMHQ,344
5118-MUEYH,555
5119-KEPFY,555
5119-NZPTV,555
5120-ZBLAI,344
5122-CYFXA,122
5124-EOGYE,322
5125-CNDSP,343
5126-RCXYW,343
5127-BZENZ,222
5129-HHMZC,344
5129-JLPIS,222
5130-IEKQT,122
5130-YPIRV,354
5131-PONJI,544
5133-POWUA,444
5133-VRSAB,445
5134-IKDAY,122
5135-GRQJV,454
5135-RDDQL,443
5136-GFPMB,343
5136-KCKGI,544
5136-RGMZO,444
5138-WVKYJ,344
5140-FOMCQ,455
5141-ZUVBH,544
5143-EGQFK,122
5143-WMWOG,222
5144-PQCDZ,444
5144-TVGLP,344
5146-CBVOE,444
5146-YYFRZ,443
5148-HKFIR,444
5148-ORICT,453
5149-CUZUJ,355
5149-QYTTU,343
5149-TGWDZ,445
5150-ITWWB,444
5150-LJNSR,222
5151-HQRDG,555
5153-LXKDT,122
5153-RTHKF,555
5154-VEKBL,222
5155-AZQPB,555
5156-UMKOW,555
5158-RIVOP,445
5159-YFPKQ,443
5160-UXJED,443
5161-UBZXI,455
5161-XEUVX,322
5167-GBFRE,222
5167-ZFFMM,222
5168-MQQCA,444
5168-MSWXT,553
5170-PTRKA,345
5171-EPLKN,443
5172-MIGPM,444
5172-RKOCB,555
5173-WXOQV,343
5173-ZXXXL,344
5174-ITUMV,345
5174-RNGBH,122
5175-AOBHI,122
5175-WLYXL,344
5176-LDKUH,443
5176-LMJXE,222
5176-OLSKT,554
5177-RVZNU,554
5178-LMXOP,222
5180-UCIIQ,122
5181-OABFK,322
5183-KLYEM,555
5183-SNMJQ,343
5186-EJEGL,222
5186-PEIZU,345
5186-SAMNZ,343
5188-HGMLP,453
5192-EBGOV,445
5193-QLVZB,545
5195-KPUNQ,344
5196-SGOAK,122
5196-WPYOW,355
5197-LQXXH,343
5197-PYEPU,554
5197-YPYBZ,343
5198-EFNBM,454
5198-HQAEN,322
5199-FPUSP,345
5201-CBWYG,545
5201-FRKKS,444
5201-USSQZ,122
5202-IVJNU,122
5203-XEHAX,122
5204-HMGYF,443
5204-QZXPU,122
5206-HPJKM,122
5206-XZZQI,222
5207-PLSTK,355
5208-FVQKB,322
5208-HFSBT,122
5213-TWWJU,122
5214-CHIWJ,222
5214-NLTIT,553
5215-LNLDJ,344
5216-WASFJ,444
5219-YIPTK,222
5220-AGAAX,222
5222-IMUKT,122
5222-JCXZT,444
5223-UZAVK,222
5226-NOZFC,343
5227-JSCFE,222
5228-EXCET,322
5229-DTFYB,444
5229-PRWKT,122
5231-FIQPA,122
5232-NXPAY,554
5233-AOZUF,222
5233-GEEAX,344
5236-PERKL,222
5236-XMZJY,544
5240-CAOYT,544
5240-IJOQT,222
5242-UOWHD,345
5243-SAOTC,343
5244-IRFIH,122
5245-VDBUR,543
5248-KWLAR,322
5248-RPYWW,444
5248-YGIJN,443
5249-QYHEX,345
5256-SKJGO,555
5260-UMPWX,454
5261-QSHQM,522
5266-PFRQK,444
5268-DSMNQ,444
5269-NRGDP,222
5271-DBYSJ,454
5271-YNWVR,222
5274-XHAKY,445
5275-PMFUT,555
5275-SQEIZ,222
5276-KQWHG,122
5277-ZLOOR,444
5278-PNYOX,222
5281-BUZGT,222
5285-MVEHD,222
5286-YHCVC,222
5287-QWLKY,222
5288-AHOUP,544
5293-WXJAK,343
5294-CDGWY,344
5294-DMSFH,444
5294-IMHHT,222
5295-PCJOO,345
5296-BFCYD,545
5296-PSYVW,322
5297-MDOIR,322
5298-GSTLM,543
5299-RULOA,343
5299-SJCZT,122
5301-GAUUY,122
5302-BDJNT,443
5304-EFJLP,455
5306-BVTKJ,354
5307-DZCVC,443
5307-UVGNB,122
5309-TAIKL,454
5310-NOOVA,555
5311-IHLEI,344
5312-IRCFR,344
5312-TSZVC,344
5312-UXESG,444
5313-FPXWG,443
5315-CKEQK,122
5317-FLPJF,344
5318-IXUZF,122
5318-YKDPV,555
5320-BRKGK,443
5321-NTRKC,122
5322-TEUJK,555
5322-ZSMZY,344
5324-KTGCG,454
5325-UWTWJ,555
5327-CNLUQ,345
5327-XOKKY,454
5329-KRDTM,555
5331-RGMTT,543
5334-AFQJB,122
5334-JLAXU,222
5336-UFNZP,544
5337-IIWKZ,455
5338-YHWYT,555
5339-PXDVH,444
5339-TJFEK,555
5343-SGUBI,543
5345-BMKWB,543
5346-BZCHP,443
