customer_id,SeniorCitizen,Partner,Dependents,tenure_months,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,monthly_charges,total_charges,churn_label,recharge_count_30d,recharge_count_90d,total_recharge_30d,total_recharge_90d,avg_recharge_amount,days_since_last_recharge,recharge_trend,data_usage_mb_30d,data_usage_mb_90d,data_usage_trend,avg_session_mb,app_usage_rate,offers_presented,offers_accepted,offer_acceptance_rate,active_days_90d,days_since_last_activity,gender_male,internet_dsl,internet_fiber,internet_none,contract_monthly,contract_1yr,contract_2yr,payment_method_electronic_check,payment_method_mailed_check,payment_method_bank_transfer,payment_method_credit_card,preferred_channel_ussd,preferred_channel_app,preferred_channel_agent,preferred_channel_web,MultipleLines_No phone service,MultipleLines_Yes,r_score,f_score,m_score,rfm_score,rfm_segment,arpu,arpu_tier,engagement_score,declining_recharge,long_silence,low_activity,recharge_drop_flag,high_data_user,frequent_recharger,high_offer_responder,app_user,premium_customer,lifecycle_stage,churn_risk_score,ml_segment,propensity_bundle,propensity_topup,propensity_reactivation,clv_90d,clv_tier
3639-XJHKQ,No,0,1,19,1,1,1,1,0,0,0,1,60.6,1297.8,0,0.0,4.0,0.0,4100.0,1025.0,78.0,106.41025641025637,0.0,1104.04,10.820337837837846,368.0133333333333,0.3333333333333333,1.0,0.0,0.0,9.0,16.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,111,Lost Customers,1366.6666666666667,Gold,0.14,0,1,1,1,0,0,0,1,1,Churned,0.6736375093460083,Dormant,0.0,0.0,1.0,2537.3479839677325,Silver
3640-JQGJG,No,1,1,13,1,0,0,0,0,0,0,0,44.8,559.2,0,0.0,1.0,0.0,500.0,500.0,64.0,0.0,0.0,1441.69,-10.908461538461514,720.845,0.1111111111111111,0.0,0.0,0.0,9.0,6.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,111,Lost Customers,166.66666666666666,Silver,0.07333333333333333,0,1,1,1,0,0,0,0,0,Churned,0.14641661942005157,Dormant,0.0,0.0,0.005,391.620856092758,Bronze
3640-PHQXK,No,0,0,31,1,0,0,1,0,0,1,1,89.9,2806.9,1,0.0,1.0,0.0,1000.0,1000.0,72.0,0.0,244.1,386.41999999999996,1.7250847457627119,193.20999999999998,0.0,0.0,0.0,0.0,4.0,25.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,111,Lost Customers,333.3333333333333,Silver,0.017777777777777778,0,1,1,1,0,0,0,0,0,Churned,0.966967761516571,Dormant,0.0,0.0,0.995,233.68089837035978,Bronze
3642-BYHDO,No,1,1,71,1,0,0,0,0,0,0,0,19.9,1389.35,0,0.0,4.0,0.0,5300.0,1325.0,31.0,-66.34429400386837,1716.9499999999998,3226.24,1.3242843433970641,806.56,0.25,1.0,1.0,1.0,12.0,2.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,1,1,311,Hibernating,1766.6666666666667,Gold,0.42833333333333334,1,1,1,1,1,0,1,0,1,Lapsing,0.006192946340888739,Price Sensitive,1.0,0.0,1.0,5386.314250202326,Silver
3642-GKTCT,No,0,0,61,1,1,1,1,1,1,1,1,115.1,6993.65,0,2.0,3.0,400.0,600.0,200.0,0.0,-1.2547736553056807e-16,341.9,508.30999999999995,0.28196689386562734,169.43666666666664,0.42857142857142855,0.0,0.0,0.0,7.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5,5,3,553,Loyal Customers,200.0,Silver,0.15968253968253968,0,0,1,0,0,1,0,1,0,Active,0.05804264545440674,Loyal But Declining,0.0,0.97,0.005,562.5430022237706,Bronze
3643-AHCFP,Yes,1,0,7,1,0,0,0,0,1,1,1,95.6,644.35,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,828.09,0.0,828.09,1.0,0.0,0.0,0.0,2.0,23.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,111,Lost Customers,0.0,Bronze,0.3088888888888889,0,1,1,0,0,0,0,1,0,Churned,0.9850173592567444,Dormant,0.0,0.0,0.0,0.0,Bronze
3644-QXEHN,No,1,1,13,1,0,0,1,0,1,1,0,97.0,1334.45,0,0.0,2.0,0.0,400.0,200.0,41.0,1.7026973446789878e-16,0.0,712.4300000000001,-1.324722222222222,356.21500000000003,0.25,1.0,1.0,1.0,8.0,3.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,133.33333333333334,Bronze,0.41055555555555556,0,1,1,1,0,0,1,0,0,Lapsing,0.40163126587867737,Price Sensitive,0.0,0.0,0.02,240.5266935664641,Bronze
3645-DEYGF,No,0,1,1,1,0,0,0,0,0,0,0,20.75,20.75,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.008888888888888889,0,1,1,0,0,0,0,0,0,New At-Risk,0.9141917824745178,Dormant,0.0,0.0,0.0,0.04148228197237859,Bronze
3646-ITDGM,No,0,0,56,1,0,0,0,0,0,0,0,19.7,1051.9,0,0.0,2.0,0.0,5500.0,2750.0,44.0,500.00000000000085,1280.44,2500.4,0.11059006956104649,625.1,0.2,0.0,0.0,0.0,10.0,1.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,1,211,Hibernating,1833.3333333333333,Gold,0.10444444444444445,0,1,1,1,1,0,0,0,1,Lapsing,0.01786631904542446,Rising Stars,0.0,0.0,1.0,5473.239828791341,Silver
3647-GMGDH,No,1,0,22,1,0,0,1,0,1,1,1,94.7,1914.9,1,0.0,2.0,0.0,400.0,200.0,49.0,5.142718712685504e-18,787.57,5473.91,-62.359579831932756,1824.6366666666665,0.375,0.0,0.0,0.0,8.0,16.0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,211,Hibernating,133.33333333333334,Bronze,0.14805555555555555,0,1,1,1,0,0,0,1,0,Lapsing,0.7708826661109924,Dormant,0.0,0.005,0.005,168.80359185422517,Bronze
3648-GZPHF,No,1,1,32,0,0,0,1,1,0,0,1,36.25,1151.05,0,1.0,4.0,5000.0,15500.0,3875.0,25.0,-57.58683729433302,438.49,1993.67,-1.672886128547433,221.5188888888889,0.23809523809523808,2.0,1.0,0.5,21.0,9.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,3,5,335,Loyal Customers,5166.666666666667,Platinum,0.3147619047619048,1,1,0,0,0,0,1,0,1,High Value Loyal,0.0062696621753275394,Price Sensitive,0.0,0.0,0.95,15097.178451644239,Platinum
3649-JPUGY,No,0,0,72,1,0,1,1,1,1,1,1,88.6,6201.95,0,1.0,3.0,200.0,600.0,200.0,20.0,-1.7372945365482506e-15,793.1,2810.59,7.025466155810981,702.6475,0.47368421052631576,1.0,0.0,0.0,19.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,3,3,333,Loyal Customers,200.0,Silver,0.22654970760233917,0,1,1,0,0,0,0,1,0,Active,0.005003936588764191,Loyal But Declining,0.0,0.0,0.19,647.1532862364661,Bronze
3653-NCRDJ,No,1,1,43,1,0,0,0,0,0,0,1,19.2,776.25,0,1.0,5.0,200.0,1000.0,200.0,8.0,-9.57514821243123e-17,1431.55,2106.02,3.5411986301369818,702.0066666666667,0.4166666666666667,0.0,0.0,0.0,12.0,8.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4,3,3,433,Loyal Customers,333.3333333333333,Silver,0.17833333333333334,0,0,1,0,1,0,0,1,0,Active,0.01141440961509943,Rising Stars,0.0,0.01,0.0,1123.926062287453,Bronze
3654-ARMGP,No,0,0,61,1,0,1,1,1,1,1,0,88.65,5321.25,0,1.0,2.0,100.0,600.0,300.0,12.0,-10.000000000000007,968.94,6620.41,-1.7253429681701056,827.55125,0.25,1.0,0.0,0.0,12.0,12.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,3,3,433,Loyal Customers,200.0,Silver,0.12833333333333333,0,0,1,0,0,0,0,0,0,Active,0.02141231670975685,Loyal But Declining,0.0,0.0,0.005,631.979394778585,Bronze
3655-SNQYZ,No,1,1,69,1,1,1,1,1,1,1,0,113.25,7895.15,0,0.0,1.0,0.0,2000.0,2000.0,53.0,0.0,0.0,110.84,0.0,110.84,0.0,0.0,0.0,0.0,4.0,44.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,211,Hibernating,666.6666666666666,Silver,0.017777777777777778,0,1,1,1,0,0,0,0,0,Lapsing,0.4310823082923889,Loyal But Declining,0.0,0.0,1.0,1128.6762065343576,Bronze
3656-TKRVZ,No,0,0,3,1,1,1,0,0,0,0,0,55.35,165.2,1,0.0,1.0,0.0,500.0,500.0,41.0,0.0,0.0,1644.52,1.208887884267637,548.1733333333333,0.16666666666666666,0.0,0.0,0.0,6.0,40.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,166.66666666666666,Silver,0.07666666666666666,0,1,1,1,0,0,0,0,0,Lapsing,0.9634183645248413,Dormant,0.0,0.0,0.01,130.53445715847968,Bronze
3657-COGMW,Yes,0,0,52,1,1,1,1,0,1,1,0,108.1,5839.3,0,0.0,1.0,0.0,1000.0,1000.0,70.0,0.0,1013.41,9553.949999999999,-16.72640135911236,1592.3249999999998,0.18181818181818182,0.0,0.0,0.0,11.0,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,111,Lost Customers,333.3333333333333,Silver,0.10343434343434343,0,1,1,1,1,0,0,0,0,Churned,0.017851905897259712,Loyal But Declining,0.0,0.0,0.99,968.4723384507837,Bronze
3658-KIBGF,No,0,0,1,1,1,1,0,0,0,0,1,54.9,54.9,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,657.53,0.0,657.53,0.3333333333333333,0.0,0.0,0.0,3.0,36.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.11333333333333333,0,1,1,0,0,0,0,1,0,New At-Risk,0.9869333505630493,Dormant,0.0,0.0,0.0,0.022503995842430853,Bronze
3658-QQJYD,No,0,0,62,1,1,1,0,0,1,1,1,74.3,4698.05,0,1.0,2.0,1000.0,2000.0,1000.0,19.0,5.694501656195977e-16,896.59,1729.6,2.354814814814817,864.8,0.3333333333333333,0.0,0.0,0.0,6.0,11.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,3,4,434,Loyal Customers,666.6666666666666,Silver,0.12666666666666665,0,1,1,0,0,0,0,1,0,Active,0.02964768186211586,Loyal But Declining,0.0,0.0,0.005,1927.9494513987788,Bronze
3662-FXJFO,No,0,0,54,1,0,0,0,0,0,0,1,20.5,1035.7,0,1.0,1.0,5000.0,5000.0,5000.0,10.0,0.0,869.26,3480.39,1.2120797546012283,870.0975,0.3333333333333333,0.0,0.0,0.0,6.0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4,3,5,435,Loyal Customers,1666.6666666666667,Gold,0.12666666666666665,0,0,1,0,0,0,0,1,1,Active,0.015751171857118607,Rising Stars,0.0,0.0,0.0,5412.247462102519,Silver
3663-MITLP,No,0,0,15,1,0,1,1,0,1,1,1,101.25,1457.25,1,0.0,2.0,0.0,4000.0,2000.0,74.0,3.809283769779434e-14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,15.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,111,Lost Customers,1333.3333333333333,Gold,0.16777777777777778,0,1,1,1,0,0,0,1,1,Churned,0.9494487047195435,Dormant,0.0,0.0,1.0,1438.4528830070135,Bronze
3665-JATSN,No,0,0,19,0,0,1,0,0,0,1,1,39.7,710.05,0,0.0,4.0,0.0,20000.0,5000.0,38.0,-1.8115157285642344e-14,219.70999999999998,680.89,-0.4011670464255181,136.178,0.3333333333333333,2.0,1.0,0.5,12.0,8.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,1,1,211,Hibernating,6666.666666666667,Platinum,0.30333333333333334,0,1,1,1,0,0,1,1,1,High Value Loyal,0.07670090347528458,At Risk Heavyweights,0.0,0.0,1.0,16766.690845798817,Platinum
3668-QPYBK,No,0,0,2,1,1,1,0,0,0,0,1,53.85,108.15,1,0.0,1.0,0.0,100.0,100.0,32.0,0.0,0.0,472.1,0.0,472.1,0.5,1.0,0.0,0.0,2.0,32.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1,1,311,Hibernating,33.333333333333336,Bronze,0.15888888888888889,0,1,1,1,0,0,0,1,0,New At-Risk,0.9855259656906128,Dormant,0.0,0.0,0.01,23.42463754564199,Bronze
3669-LVWZB,No,0,0,5,0,0,1,0,0,1,1,1,51.0,305.95,1,0.0,2.0,0.0,2500.0,1250.0,32.0,-83.33333333333334,0.0,638.21,0.0,638.21,0.2,0.0,0.0,0.0,5.0,32.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1,311,Hibernating,833.3333333333334,Gold,0.08222222222222222,1,1,1,1,0,0,0,0,1,Lapsing,0.9812490940093994,At Risk Heavyweights,0.0,0.0,0.995,502.65139435382946,Bronze
3669-OYSJI,No,0,0,1,1,0,0,0,0,0,0,0,46.2,46.2,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2432.13,-5.1767857142857,1216.065,0.16666666666666666,0.0,0.0,0.0,6.0,28.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.07666666666666666,0,1,1,0,0,0,0,0,0,New At-Risk,0.9378322958946228,Dormant,0.0,0.0,0.0,0.00012248987476765167,Bronze
3669-WHAFY,No,1,0,71,1,1,1,1,1,1,1,1,115.15,8078.1,0,1.0,4.0,2000.0,8000.0,2000.0,3.0,8.277175189340682e-15,968.47,4385.2300000000005,4.839452532907857,877.046,0.25,1.0,0.0,0.0,12.0,3.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5,3,4,534,Loyal Customers,2666.6666666666665,Platinum,0.12833333333333333,0,0,1,0,0,0,0,0,1,High Value Loyal,0.006573288235813379,Loyal But Declining,0.0,0.0,0.0,7981.863389466914,Gold
3671-SHRSP,No,1,0,4,1,0,0,1,1,0,0,1,80.6,319.15,1,0.0,1.0,0.0,500.0,500.0,34.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,18.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,311,Hibernating,166.66666666666666,Silver,0.11333333333333333,0,1,1,1,0,0,0,1,0,Lapsing,0.938103199005127,Dormant,0.0,0.0,0.005,106.91033426506355,Bronze
3672-YITQD,Yes,1,0,36,1,0,0,0,0,0,1,1,84.1,3021.6,1,1.0,4.0,800.0,3900.0,975.0,25.0,-14.697954653559526,0.0,1569.6999999999998,-9.957777777777753,784.8499999999999,0.2222222222222222,1.0,0.0,0.0,9.0,25.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,3,4,334,Loyal Customers,1300.0,Gold,0.10666666666666667,0,1,1,0,0,0,0,0,1,Active,0.9650174379348755,Dormant,0.0,0.0,1.0,1012.8632844941809,Bronze
3675-EQOZA,No,0,0,5,1,0,0,0,0,0,0,0,20.65,93.55,0,0.0,2.0,0.0,200.0,100.0,50.0,-1.200785458222049e-16,2153.92,3876.29,0.5727707447210139,352.39,0.2,0.0,0.0,0.0,20.0,0.0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,211,Hibernating,66.66666666666667,Bronze,0.1488888888888889,0,1,0,1,1,0,0,0,0,Lapsing,0.004394941963255405,Dormant,0.01,0.0,0.015,190.2313736886824,Bronze
3675-YDUPJ,No,0,0,10,1,0,0,0,0,0,0,1,19.85,193.05,0,0.0,1.0,0.0,500.0,500.0,66.0,0.0,449.61,449.61,0.0,449.61,0.2,1.0,0.0,0.0,5.0,5.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,111,Lost Customers,166.66666666666666,Silver,0.08222222222222222,0,1,1,1,0,0,0,0,0,Churned,0.4175143539905548,Dormant,0.0,0.0,0.005,309.36004052913535,Bronze
3677-IYRBF,Yes,0,0,2,0,0,0,1,0,0,0,1,30.4,78.65,1,0.0,1.0,0.0,2000.0,2000.0,48.0,0.0,0.0,243.18,-7.328571428571459,121.59,0.6666666666666666,0.0,0.0,0.0,3.0,32.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,1,1,211,Hibernating,666.6666666666666,Silver,0.21333333333333332,0,1,1,1,0,0,0,1,0,New At-Risk,0.9811058640480042,At Risk Heavyweights,0.0,0.0,0.98,388.40099946584996,Bronze
3677-TNKIO,No,0,0,14,1,0,0,0,0,0,0,1,71.0,914.0,1,0.0,1.0,0.0,1000.0,1000.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,111,Lost Customers,333.3333333333333,Silver,0.3044444444444444,0,1,1,1,0,0,0,1,0,Churned,0.9751001596450806,Dormant,0.0,0.0,0.995,210.6412926097085,Bronze
3678-MNGZX,No,1,1,68,1,0,0,0,0,0,0,0,19.95,1377.7,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.0044444444444444444,0,1,1,0,0,0,0,0,0,Churned,0.14728868007659912,Dormant,0.0,0.0,0.0,0.19592611723215078,Bronze
3679-XASPY,No,1,1,1,1,0,0,0,0,0,0,0,19.45,19.45,0,1.0,2.0,500.0,1000.0,500.0,1.0,-9.806963871124743e-16,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,3,4,534,Loyal Customers,333.3333333333333,Silver,0.07305555555555555,0,0,1,0,0,0,0,0,0,New At-Risk,0.09304006397724152,Rising Stars,0.0,0.0,0.0,870.0673387281167,Bronze
3680-CTHUH,No,0,0,60,1,1,1,1,1,1,1,1,116.6,7049.5,0,4.0,10.0,3700.0,6700.0,670.0,8.0,8.594233660564253,2339.2000000000003,8904.51,-0.2915652865714223,809.5009090909091,0.2857142857142857,1.0,0.0,0.0,35.0,7.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,5,5,455,Loyal Customers,2233.3333333333335,Platinum,0.24126984126984125,0,0,0,0,1,1,0,0,1,High Value Loyal,0.00446612574160099,High Value Active,0.0,0.01,0.005,6791.547268082624,Gold
3682-YEUWS,No,1,1,10,1,0,0,0,0,0,0,1,24.4,253.9,0,0.0,1.0,0.0,2000.0,2000.0,68.0,0.0,1633.4899999999998,3892.8199999999997,0.6182877101317583,432.5355555555555,0.26666666666666666,0.0,0.0,0.0,15.0,2.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,111,Lost Customers,666.6666666666666,Silver,0.14666666666666667,0,1,1,1,1,0,0,0,0,Churned,0.015857068821787834,Dormant,0.0,0.0,0.995,1947.5980544529637,Bronze
3683-QKIUE,No,0,0,6,1,0,0,0,1,0,0,1,50.8,288.05,1,0.0,2.0,0.0,700.0,350.0,44.0,-12.499999999999991,0.0,1430.37,-81.76500000000001,715.185,0.0,1.0,0.0,0.0,6.0,36.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,211,Hibernating,233.33333333333334,Silver,0.02666666666666667,0,1,1,1,0,0,0,0,0,Lapsing,0.9615285992622375,Dormant,0.0,0.0,0.995,167.30737331821905,Bronze
3685-YLCMQ,No,0,0,58,1,0,0,1,1,1,1,1,104.65,6219.6,1,0.0,1.0,0.0,2000.0,2000.0,55.0,0.0,0.0,1213.1,4.901428571428571,606.55,0.3333333333333333,1.0,1.0,1.0,6.0,37.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,666.6666666666666,Silver,0.42666666666666664,0,1,1,1,0,0,1,1,0,Lapsing,0.9080153107643127,Price Sensitive,0.03,0.0,0.99,574.8193048512043,Bronze
3688-FTHLT,No,0,0,16,1,0,0,0,0,0,1,1,63.05,1067.05,0,3.0,7.0,12000.0,23000.0,3285.714285714286,7.0,9.339975093399788,2378.77,6913.05,-2.0944296805431866,460.87,0.32142857142857145,1.0,0.0,0.0,28.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,5,5,555,Champions,7666.666666666667,Platinum,0.2208730158730159,0,0,0,0,1,1,0,1,1,High Value Loyal,0.001747160218656063,High Value Active,0.0,0.0,0.0,23900.100396152702,Platinum
3689-MOZGR,No,0,0,29,0,0,0,0,1,0,0,1,31.2,926.2,0,0.0,3.0,0.0,600.0,200.0,33.0,5.136089638547828e-16,2363.8,5218.17,0.4954207962847612,745.4528571428572,0.2,1.0,0.0,0.0,15.0,3.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,1,1,311,Hibernating,200.0,Silver,0.12666666666666665,0,1,1,1,1,0,0,0,0,Lapsing,0.017906583845615387,At Risk Heavyweights,0.0,0.0,0.96,602.9292858990746,Bronze
3692-JHONH,Yes,1,0,52,1,0,1,1,0,1,1,1,106.5,5621.85,0,2.0,7.0,1100.0,5600.0,800.0,6.0,-4.307140110242265,995.8100000000001,2920.71,-0.018136850009385128,243.3925,0.36,2.0,1.0,0.5,25.0,4.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,5,4,554,Champions,1866.6666666666667,Gold,0.3691111111111111,0,0,0,0,0,1,1,1,1,Active,0.0036567803472280502,Price Sensitive,0.025,0.01,0.0,5335.619644264617,Silver
3694-DELSO,No,1,1,4,0,1,0,0,0,1,0,0,38.55,156.1,0,1.0,5.0,500.0,2200.0,440.0,4.0,-0.8713893819590125,492.2,842.61,3.832162162162159,421.305,0.4166666666666667,0.0,0.0,0.0,12.0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5,3,4,534,Loyal Customers,733.3333333333334,Gold,0.17833333333333334,0,0,1,0,0,0,0,1,1,Active,0.04115256667137146,At Risk Heavyweights,0.0,0.075,0.0,2095.7852560775245,Silver
3694-GLTJM,No,0,0,5,1,0,0,0,0,0,0,1,19.65,92.05,0,0.0,5.0,0.0,7000.0,1400.0,34.0,-3.5818519501193955,90.74,205.34,-0.9002433482371908,51.335,0.18181818181818182,0.0,0.0,0.0,11.0,10.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,311,Hibernating,2333.3333333333335,Platinum,0.10343434343434343,0,1,1,1,0,0,0,0,1,Lapsing,0.11176252365112305,Dormant,0.0,0.0,0.995,5888.103036615287,Gold
3696-DFHHB,No,0,0,68,1,0,0,0,0,0,0,0,25.5,1821.8,0,1.0,4.0,1000.0,3500.0,875.0,1.0,3.2493907392363983,3431.44,6718.29,1.4214699916255722,839.78625,0.391304347826087,0.0,0.0,0.0,23.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,3,4,534,Loyal Customers,1166.6666666666667,Gold,0.2196135265700483,0,0,0,0,1,0,0,1,1,Active,0.002313298638910055,Rising Stars,0.0,0.01,0.0,3653.906813884296,Silver
3696-XRIEN,No,0,0,50,1,1,0,1,1,1,1,1,82.5,4179.1,0,1.0,1.0,500.0,500.0,500.0,29.0,0.0,1178.46,2829.04,-2.655043739391564,353.63,0.125,1.0,0.0,0.0,16.0,4.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,3,4,334,Loyal Customers,166.66666666666666,Silver,0.1086111111111111,0,1,1,0,1,0,0,0,0,Active,0.013127675279974937,Loyal But Declining,0.0,0.0,0.035,488.2431322560434,Bronze
3701-SFMUH,No,1,1,7,1,1,0,0,0,1,1,0,69.7,516.15,0,0.0,3.0,0.0,900.0,300.0,62.0,20.547945205479447,419.37,1624.45,-2.5670820668692977,406.1125,0.3333333333333333,0.0,0.0,0.0,12.0,0.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,211,Hibernating,300.0,Silver,0.15333333333333332,0,1,1,1,0,0,0,1,0,Churned,0.05805520713329315,Dormant,0.0,0.0,1.0,790.358603320747,Bronze
3703-KBKZP,Yes,0,0,16,1,0,0,0,0,0,0,1,74.45,1261.35,0,3.0,8.0,3000.0,7100.0,887.5,18.0,6.13835660928873,908.53,3520.0,-1.977755289788407,440.0,0.3157894736842105,4.0,2.0,0.5,19.0,18.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,5,5,455,Loyal Customers,2366.6666666666665,Platinum,0.3291812865497076,0,1,1,0,0,1,1,1,1,High Value Loyal,0.14568324387073517,Price Sensitive,0.005,0.0,0.005,4704.749659608535,Silver
3703-TTEPD,No,0,0,21,1,1,0,1,0,1,0,0,65.35,1424.4,0,1.0,1.0,1000.0,1000.0,1000.0,21.0,0.0,0.0,1254.46,-3.12853441894893,418.15333333333336,0.5,1.0,1.0,1.0,8.0,1.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,4,334,Loyal Customers,333.3333333333333,Silver,0.4855555555555555,0,1,1,0,0,0,1,1,0,Active,0.027489231899380684,Price Sensitive,0.0,0.0,0.97,949.2744024864389,Bronze
3703-VAVCL,No,1,1,2,1,0,0,1,1,0,1,0,90.0,190.05,1,1.0,3.0,100.0,1100.0,366.6666666666667,29.0,-5.169628432956381,133.64,310.72,-4.826666666666673,155.36,0.16666666666666666,0.0,0.0,0.0,6.0,26.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,3,333,Loyal Customers,366.6666666666667,Silver,0.07666666666666666,0,1,1,0,0,0,0,0,0,New At-Risk,0.9716423153877258,Dormant,0.0,0.0,0.995,237.21071755938362,Bronze
3704-IEAXF,No,1,1,72,0,0,1,0,1,1,1,0,53.65,3784.0,0,0.0,1.0,0.0,1000.0,1000.0,52.0,0.0,203.12,303.23,0.03486861799434575,101.07666666666667,0.125,0.0,0.0,0.0,8.0,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,1,1,211,Hibernating,333.3333333333333,Silver,0.07305555555555555,0,1,1,1,0,0,0,0,0,Lapsing,0.034444063901901245,At Risk Heavyweights,0.0,0.0,0.995,1057.4312699142458,Bronze
3705-PSNGL,No,0,0,45,1,0,0,0,0,0,0,1,20.4,930.45,1,1.0,3.0,2000.0,7500.0,2500.0,12.0,-2.5510204081632466,0.0,941.46,-0.05524193548387196,313.82,0.16666666666666666,0.0,0.0,0.0,6.0,12.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,3,4,434,Loyal Customers,2500.0,Platinum,0.07666666666666666,0,0,1,0,0,0,0,0,1,High Value Loyal,0.43592411279678345,Rising Stars,0.0,0.0,0.0,5340.982168625868,Silver
