customer_id,campaign_name,segment_label,rfm_segment,churn_risk_score,propensity_score,clv_tier,recommended_offer,recommended_channel,priority_score,estimated_response_rate,retention_budget
7766-CLTIC,loyalty_reward,Rising Stars,Loyal Customers,0.04093148186802864,0.09803350168078807,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09803350168078807,0.03,Basic
1852-QSWCD,loyalty_reward,Rising Stars,Loyal Customers,0.014722802676260471,0.09802382094014458,Silver,Loyalty Points Bonus,USSD,0.09802382094014458,0.03,Basic
9646-NMHXE,loyalty_reward,Price Sensitive,Champions,0.005652289371937513,0.09794210359441513,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09794210359441513,0.03,Basic
7401-JIXNM,loyalty_reward,Loyal But Declining,Champions,0.006384693086147308,0.09789318842373018,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09789318842373018,0.03,Basic
4836-WNFNO,loyalty_reward,Rising Stars,Loyal Customers,0.007192364893853664,0.09782894446753483,Silver,Loyalty Points Bonus,USSD,0.09782894446753483,0.03,Basic
4065-JJAVA,loyalty_reward,Price Sensitive,Loyal Customers,0.032854869961738586,0.0977258557865555,Silver,Loyalty Points Bonus,USSD,0.0977258557865555,0.03,Basic
3662-FXJFO,loyalty_reward,Rising Stars,Loyal Customers,0.015751171857118607,0.0974898637261285,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0974898637261285,0.03,Basic
7005-CYUIL,loyalty_reward,Price Sensitive,Champions,0.0025691238697618246,0.09741765318118141,Silver,Loyalty Points Bonus,USSD,0.09741765318118141,0.03,Basic
6762-QVYJO,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.014575447887182236,0.09741618945183733,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09741618945183733,0.03,Basic
2346-CZYIL,loyalty_reward,Rising Stars,Loyal Customers,0.01583547331392765,0.09737959612670033,Silver,Loyalty Points Bonus,USSD,0.09737959612670033,0.03,Basic
5199-FPUSP,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.008176641538739204,0.0973684215560817,Silver,Loyalty Points Bonus,USSD,0.0973684215560817,0.03,Basic
5076-YVXCM,loyalty_reward,Price Sensitive,Champions,0.002570199314504862,0.09733686872031155,Silver,Loyalty Points Bonus,USSD,0.09733686872031155,0.03,Basic
5304-EFJLP,loyalty_reward,Price Sensitive,Loyal Customers,0.003411239944398403,0.09732489413516258,Silver,Loyalty Points Bonus,USSD,0.09732489413516258,0.03,Basic
9938-PRCVK,loyalty_reward,Rising Stars,Champions,0.007025224156677723,0.09726557620154422,Silver,Loyalty Points Bonus,USSD,0.09726557620154422,0.03,Basic
0804-YGEQV,loyalty_reward,Price Sensitive,Loyal Customers,0.003123396309092641,0.09724744212032738,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09724744212032738,0.03,Basic
2208-MPXIO,loyalty_reward,Rising Stars,Loyal Customers,0.010767650790512562,0.09713792372839455,Silver,Loyalty Points Bonus,USSD,0.09713792372839455,0.03,Basic
5376-PCKNB,loyalty_reward,Loyal But Declining,Loyal Customers,0.00688793184235692,0.09712558731186513,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09712558731186513,0.03,Basic
7989-VCQOH,loyalty_reward,High Value Active,Champions,0.0025847821962088346,0.09707615252366204,Silver,Loyalty Points Bonus,USSD,0.09707615252366204,0.03,Basic
1925-LFCZZ,loyalty_reward,High Value Active,Loyal Customers,0.0033735441975295544,0.09705486690104488,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09705486690104488,0.03,Basic
8167-GJLRN,loyalty_reward,At Risk Heavyweights,Champions,0.005266759544610977,0.09704060862585515,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09704060862585515,0.03,Basic
5970-GHJAW,loyalty_reward,Rising Stars,Loyal Customers,0.003114553866907954,0.09690825668871131,Silver,Loyalty Points Bonus,USSD,0.09690825668871131,0.03,Basic
8042-RNLKO,loyalty_reward,Price Sensitive,Champions,0.0022033436689525843,0.09665241502196363,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09665241502196363,0.03,Basic
7643-RCHXS,loyalty_reward,Rising Stars,Champions,0.0035138435196131468,0.0966074789185401,Silver,Loyalty Points Bonus,USSD,0.0966074789185401,0.03,Basic
6180-YBIQI,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.0038943917024880648,0.09652672470443559,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09652672470443559,0.03,Basic
5271-DBYSJ,loyalty_reward,High Value Active,Loyal Customers,0.0035375431180000305,0.09652117743619135,Silver,Loyalty Points Bonus,USSD,0.09652117743619135,0.03,Basic
2324-AALNO,loyalty_reward,Rising Stars,Loyal Customers,0.0051964628510177135,0.09648669231722275,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09648669231722275,0.03,Basic
4538-WNTMJ,loyalty_reward,Price Sensitive,Champions,0.005418125074356794,0.09642109529008502,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09642109529008502,0.03,Basic
7647-GYYKX,loyalty_reward,Rising Stars,Loyal Customers,0.003038077848032117,0.0963575398580981,Silver,Loyalty Points Bonus,USSD,0.0963575398580981,0.03,Basic
0599-XNYDO,loyalty_reward,Rising Stars,Loyal Customers,0.009058062918484211,0.09616890183616617,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09616890183616617,0.03,Basic
5756-OZRIO,loyalty_reward,Loyal But Declining,Loyal Customers,0.017715824767947197,0.09612181445396653,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09612181445396653,0.03,Basic
3692-JHONH,loyalty_reward,Price Sensitive,Champions,0.0036567803472280502,0.09610958029102008,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09610958029102008,0.03,Basic
7055-JCGNI,loyalty_reward,Loyal But Declining,Champions,0.00422512274235487,0.0961064943787793,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0961064943787793,0.03,Basic
9929-PLVPA,loyalty_reward,Price Sensitive,Champions,0.011814968660473824,0.09591454706357708,Silver,Loyalty Points Bonus,USSD,0.09591454706357708,0.03,Basic
1171-TYKUR,loyalty_reward,Rising Stars,Loyal Customers,0.07497507333755493,0.09588825122488148,Silver,Loyalty Points Bonus,USSD,0.09588825122488148,0.03,Basic
8908-NMQTX,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.011605716310441494,0.09576070224689517,Silver,Loyalty Points Bonus,USSD,0.09576070224689517,0.03,Basic
8680-CGLTP,loyalty_reward,Price Sensitive,Champions,0.002688589971512556,0.09575795249359992,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09575795249359992,0.03,Basic
3205-MXZRA,loyalty_reward,Rising Stars,Champions,0.0032211702782660723,0.09574552658482467,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09574552658482467,0.03,Basic
1555-HAPSU,loyalty_reward,Rising Stars,Loyal Customers,0.015761641785502434,0.09574364846548676,Silver,Loyalty Points Bonus,USSD,0.09574364846548676,0.03,Basic
2005-DWQZJ,loyalty_reward,Rising Stars,Loyal Customers,0.03311619535088539,0.09573099694079552,Silver,Loyalty Points Bonus,USSD,0.09573099694079552,0.03,Basic
9917-KWRBE,loyalty_reward,Price Sensitive,Champions,0.004292438738048077,0.09544948822115173,Silver,Loyalty Points Bonus,USSD,0.09544948822115173,0.03,Basic
8982-NHAVY,loyalty_reward,Loyal But Declining,Loyal Customers,0.07681804895401001,0.09541632398560863,Silver,Loyalty Points Bonus,USSD,0.09541632398560863,0.03,Basic
3511-APPBJ,loyalty_reward,High Value Active,Champions,0.0028813467361032963,0.09540063928542993,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09540063928542993,0.03,Basic
3186-AJIEK,loyalty_reward,Price Sensitive,Loyal Customers,0.016337377950549126,0.0953762607397318,Silver,Loyalty Points Bonus,USSD,0.0953762607397318,0.03,Basic
3137-NYQQI,loyalty_reward,Rising Stars,Loyal Customers,0.006400700192898512,0.09537297268957941,Silver,Loyalty Points Bonus,USSD,0.09537297268957941,0.03,Basic
8059-UDZFY,loyalty_reward,Loyal But Declining,Loyal Customers,0.08712360262870789,0.09536545977516621,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09536545977516621,0.03,Basic
5760-FXFVO,loyalty_reward,Rising Stars,Champions,0.06490582972764969,0.09535538017469618,Silver,Loyalty Points Bonus,SMS,0.09535538017469618,0.03,Basic
7856-GANIL,loyalty_reward,Loyal But Declining,Loyal Customers,0.014512728899717331,0.09531596694515714,Silver,Loyalty Points Bonus,USSD,0.09531596694515714,0.03,Basic
4000-VGMQP,loyalty_reward,High Value Active,Loyal Customers,0.007985727861523628,0.09528942770192739,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09528942770192739,0.03,Basic
1728-BQDMA,loyalty_reward,High Value Active,Loyal Customers,0.003603721270337701,0.0952839046141023,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0952839046141023,0.03,Basic
3398-GCPMU,loyalty_reward,Loyal But Declining,Loyal Customers,0.03580252453684807,0.09525629060807683,Silver,Loyalty Points Bonus,USSD,0.09525629060807683,0.03,Basic
7558-IMLMT,loyalty_reward,Rising Stars,Loyal Customers,0.02322768233716488,0.09523330499881787,Silver,Loyalty Points Bonus,USSD,0.09523330499881787,0.03,Basic
9880-TDQAC,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.004717505071312189,0.09520641673122417,Silver,Loyalty Points Bonus,USSD,0.09520641673122417,0.03,Basic
9677-AVKED,loyalty_reward,Loyal But Declining,Loyal Customers,0.005258345045149326,0.0949977056247448,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0949977056247448,0.03,Basic
6177-PEVRA,loyalty_reward,Rising Stars,Loyal Customers,0.023684140294790268,0.09494234565569587,Silver,Loyalty Points Bonus,USSD,0.09494234565569587,0.03,Basic
2027-DNKIV,loyalty_reward,Rising Stars,Loyal Customers,0.0062353648245334625,0.09493971604867393,Silver,Loyalty Points Bonus,USSD,0.09493971604867393,0.03,Basic
9862-KJTYK,loyalty_reward,At Risk Heavyweights,Champions,0.026926768943667412,0.09485561009059172,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09485561009059172,0.03,Basic
6464-KEXXH,loyalty_reward,High Value Active,Champions,0.00812528096139431,0.09479180509616869,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09479180509616869,0.03,Basic
2294-SALNE,loyalty_reward,Rising Stars,Champions,0.01552804745733738,0.09475624823908511,Silver,Loyalty Points Bonus,USSD,0.09475624823908511,0.03,Basic
5148-ORICT,loyalty_reward,High Value Active,Loyal Customers,0.0029789486434310675,0.09475426371964514,Silver,Loyalty Points Bonus,USSD,0.09475426371964514,0.03,Basic
4648-YPBTM,loyalty_reward,Loyal But Declining,Loyal Customers,0.01537176314741373,0.09465699484911357,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09465699484911357,0.03,Basic
4419-UJMUS,loyalty_reward,High Value Active,Champions,0.003851995337754488,0.09462725035255606,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09462725035255606,0.03,Basic
0374-AACSZ,loyalty_reward,Rising Stars,Loyal Customers,0.08805767446756363,0.09462638528245004,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09462638528245004,0.03,Basic
2696-RZVZW,loyalty_reward,Rising Stars,Loyal Customers,0.004898997489362955,0.09461250166808007,Silver,Loyalty Points Bonus,USSD,0.09461250166808007,0.03,Basic
5766-FTRTS,loyalty_reward,Loyal But Declining,Loyal Customers,0.006315914448350668,0.0945624285777118,Silver,Loyalty Points Bonus,SMS,0.0945624285777118,0.03,Basic
2159-TURXX,loyalty_reward,Rising Stars,Loyal Customers,0.011979523114860058,0.09435704461134485,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09435704461134485,0.03,Basic
8098-TDCBU,loyalty_reward,High Value Active,Champions,0.0031282147392630577,0.09434560685675811,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09434560685675811,0.03,Basic
5423-BHIXO,loyalty_reward,Rising Stars,Loyal Customers,0.016115941107273102,0.09425295247165279,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09425295247165279,0.03,Basic
9803-FTJCG,loyalty_reward,Loyal But Declining,Loyal Customers,0.01145069021731615,0.09423261168259282,Silver,Loyalty Points Bonus,USSD,0.09423261168259282,0.03,Basic
4059-IIEBK,loyalty_reward,Rising Stars,Champions,0.01845915988087654,0.09420400132298115,Silver,Loyalty Points Bonus,USSD,0.09420400132298115,0.03,Basic
3096-YXENJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.02581016719341278,0.09414443779504228,Silver,Loyalty Points Bonus,USSD,0.09414443779504228,0.03,Basic
1853-ARAAQ,loyalty_reward,High Value Active,Champions,0.003344781929627061,0.09410999444933532,Silver,Loyalty Points Bonus,USSD,0.09410999444933532,0.03,Basic
5816-QVHRX,loyalty_reward,Price Sensitive,Loyal Customers,0.00923050008714199,0.09399178422007426,Silver,Loyalty Points Bonus,USSD,0.09399178422007426,0.03,Basic
5032-USPKF,loyalty_reward,High Value Active,Champions,0.0049523403868079185,0.0939602059254941,Silver,Loyalty Points Bonus,USSD,0.0939602059254941,0.03,Basic
2990-IAJSV,loyalty_reward,Loyal But Declining,Loyal Customers,0.018109746277332306,0.09395820932007451,Silver,Loyalty Points Bonus,SMS,0.09395820932007451,0.03,Basic
8133-ANHHJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.10861022770404816,0.09395389439100574,Silver,Loyalty Points Bonus,USSD,0.09395389439100574,0.03,Basic
4049-ZPALD,loyalty_reward,Price Sensitive,Champions,0.020120320841670036,0.09392881278548283,Silver,Loyalty Points Bonus,USSD,0.09392881278548283,0.03,Basic
2190-PHBHR,loyalty_reward,Loyal But Declining,Loyal Customers,0.02700873278081417,0.09386301044498527,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09386301044498527,0.03,Basic
4647-XXZAM,loyalty_reward,High Value Active,Loyal Customers,0.0034523862414062023,0.09376060557105033,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09376060557105033,0.03,Basic
1207-BLKSA,loyalty_reward,Rising Stars,Loyal Customers,0.005267356988042593,0.09367174866345856,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09367174866345856,0.03,Basic
7695-PKLCZ,loyalty_reward,Rising Stars,Loyal Customers,0.04417045786976814,0.09349332367543792,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09349332367543792,0.03,Basic
1904-WAJAA,loyalty_reward,High Value Active,Loyal Customers,0.00478824507445097,0.09325957629032797,Silver,Loyalty Points Bonus,USSD,0.09325957629032797,0.03,Basic
9802-CAQUT,loyalty_reward,Loyal But Declining,Loyal Customers,0.016078000888228416,0.09310706430407177,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09310706430407177,0.03,Basic
5018-GWURO,loyalty_reward,Loyal But Declining,Loyal Customers,0.03646755963563919,0.09308950771124347,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09308950771124347,0.03,Basic
8311-UEUAB,loyalty_reward,Loyal But Declining,Loyal Customers,0.006241853814572096,0.09296745558977117,Silver,Loyalty Points Bonus,USSD,0.09296745558977117,0.03,Basic
5093-FEGLU,loyalty_reward,Rising Stars,Champions,0.019819311797618866,0.09282264797396157,Silver,Loyalty Points Bonus,USSD,0.09282264797396157,0.03,Basic
4115-NZRKS,loyalty_reward,High Value Active,Loyal Customers,0.014218769036233425,0.0927053739783581,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0927053739783581,0.03,Basic
7244-KXYZN,loyalty_reward,Rising Stars,Loyal Customers,0.024352727457880974,0.092642395038338,Silver,Loyalty Points Bonus,USSD,0.092642395038338,0.03,Basic
0595-ITUDF,loyalty_reward,Price Sensitive,Loyal Customers,0.005852856207638979,0.09263778227367482,Silver,Loyalty Points Bonus,USSD,0.09263778227367482,0.03,Basic
5760-IFJOZ,loyalty_reward,High Value Active,Loyal Customers,0.01775432750582695,0.09260953811687472,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09260953811687472,0.03,Basic
1866-OBPNR,loyalty_reward,Rising Stars,Loyal Customers,0.12197251617908478,0.09260875142378396,Silver,Loyalty Points Bonus,USSD,0.09260875142378396,0.03,Basic
2236-HILPA,loyalty_reward,Rising Stars,Loyal Customers,0.003545030951499939,0.0925329598305789,Silver,Loyalty Points Bonus,USSD,0.0925329598305789,0.03,Basic
8627-ZYGSZ,loyalty_reward,High Value Active,Loyal Customers,0.0066197216510772705,0.0924490970132309,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0924490970132309,0.03,Basic
5906-DVAPM,loyalty_reward,Price Sensitive,Loyal Customers,0.2966788709163666,0.092420905895792,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.092420905895792,0.03,Basic
2380-DAMQP,loyalty_reward,Loyal But Declining,Loyal Customers,0.01726607233285904,0.09241014470218585,Silver,Loyalty Points Bonus,USSD,0.09241014470218585,0.03,Basic
9467-ROOLM,loyalty_reward,Rising Stars,Loyal Customers,0.02953581139445305,0.09232911003270963,Silver,Loyalty Points Bonus,USSD,0.09232911003270963,0.03,Basic
0319-QZTCO,loyalty_reward,Rising Stars,Loyal Customers,0.027000105008482933,0.0923278366096284,Silver,Loyalty Points Bonus,USSD,0.0923278366096284,0.03,Basic
5628-RKIFK,loyalty_reward,Loyal But Declining,Loyal Customers,0.004650956019759178,0.09228951250403454,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09228951250403454,0.03,Basic
8224-IVVPA,loyalty_reward,High Value Active,Champions,0.002454955130815506,0.09228707571690783,Silver,Loyalty Points Bonus,USSD,0.09228707571690783,0.03,Basic
1110-KYLGQ,loyalty_reward,Loyal But Declining,Loyal Customers,0.007960078306496143,0.0922706670891695,Silver,Loyalty Points Bonus,USSD,0.0922706670891695,0.03,Basic
6248-BSHKG,loyalty_reward,Rising Stars,Loyal Customers,0.05027006193995476,0.0920443889506696,Silver,Loyalty Points Bonus,USSD,0.0920443889506696,0.03,Basic
4488-KQFDT,loyalty_reward,Loyal But Declining,Loyal Customers,0.019917679950594902,0.09197977871759874,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09197977871759874,0.03,Basic
7339-POGZN,loyalty_reward,High Value Active,Loyal Customers,0.003556601470336318,0.09185364929883924,Silver,Loyalty Points Bonus,USSD,0.09185364929883924,0.03,Basic
5702-SKUOB,loyalty_reward,High Value Active,Loyal Customers,0.004462423734366894,0.0918084838693053,Silver,Loyalty Points Bonus,USSD,0.0918084838693053,0.03,Basic
0215-BQKGS,loyalty_reward,Loyal But Declining,Loyal Customers,0.013395306654274464,0.0917534266694601,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0917534266694601,0.03,Basic
1173-NOEYG,loyalty_reward,Loyal But Declining,Loyal Customers,0.059197261929512024,0.09162340331695415,Silver,Loyalty Points Bonus,USSD,0.09162340331695415,0.03,Basic
5256-SKJGO,loyalty_reward,High Value Active,Champions,0.002580070635303855,0.09156628221637703,Silver,Loyalty Points Bonus,USSD,0.09156628221637703,0.03,Basic
7872-RDDLZ,loyalty_reward,High Value Active,Champions,0.003963550087064505,0.09145830333680005,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09145830333680005,0.03,Basic
3223-DWFIO,loyalty_reward,Rising Stars,Champions,0.02562619373202324,0.09139526775132373,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09139526775132373,0.03,Basic
0428-IKYCP,loyalty_reward,Loyal But Declining,Loyal Customers,0.02162463217973709,0.0912885430151825,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0912885430151825,0.03,Basic
4716-MRVEN,loyalty_reward,Rising Stars,Loyal Customers,0.0072546894662082195,0.09086999767085822,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09086999767085822,0.03,Basic
5827-MWCZK,loyalty_reward,Price Sensitive,Loyal Customers,0.004226248245686293,0.09072150960710133,Silver,Loyalty Points Bonus,USSD,0.09072150960710133,0.03,Basic
4378-MYPGO,loyalty_reward,Price Sensitive,Loyal Customers,0.03454190120100975,0.09068666154657529,Silver,Loyalty Points Bonus,SMS,0.09068666154657529,0.03,Basic
8096-LOIST,loyalty_reward,Rising Stars,Loyal Customers,0.059962302446365356,0.09065943005848341,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09065943005848341,0.03,Basic
9261-WDCAF,loyalty_reward,Rising Stars,Loyal Customers,0.10362482815980911,0.0905993569069407,Silver,Loyalty Points Bonus,SMS,0.0905993569069407,0.03,Basic
7663-ZTEGJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.02464716136455536,0.09054654154747316,Silver,Loyalty Points Bonus,USSD,0.09054654154747316,0.03,Basic
2250-IVBWA,loyalty_reward,High Value Active,Loyal Customers,0.0033854416105896235,0.09048566615840294,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09048566615840294,0.03,Basic
4026-SKKHW,loyalty_reward,High Value Active,Loyal Customers,0.005503946915268898,0.09040602008370709,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09040602008370709,0.03,Basic
3070-BDOQC,loyalty_reward,Loyal But Declining,Champions,0.011716943234205246,0.09039731012062861,Silver,Loyalty Points Bonus,USSD,0.09039731012062861,0.03,Basic
6727-IOTLZ,loyalty_reward,Loyal But Declining,Loyal Customers,0.011897322721779346,0.09036318291782086,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.09036318291782086,0.03,Basic
6654-QGBZZ,loyalty_reward,Rising Stars,Champions,0.011835712939500809,0.09035545192046798,Silver,Loyalty Points Bonus,USSD,0.09035545192046798,0.03,Basic
5149-CUZUJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.015757160261273384,0.09015372571157176,Silver,Loyalty Points Bonus,USSD,0.09015372571157176,0.03,Basic
3156-QLHBO,loyalty_reward,Rising Stars,Loyal Customers,0.09355528652667999,0.08997451022702484,Silver,Loyalty Points Bonus,USSD,0.08997451022702484,0.03,Basic
9359-UGBTK,loyalty_reward,Loyal But Declining,Loyal Customers,0.07538419961929321,0.08973327535994838,Silver,Loyalty Points Bonus,USSD,0.08973327535994838,0.03,Basic
5135-RDDQL,loyalty_reward,Rising Stars,Loyal Customers,0.07829634845256805,0.08970505395892614,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08970505395892614,0.03,Basic
1564-HJUVY,loyalty_reward,Rising Stars,Loyal Customers,0.14589814841747284,0.08966697209536288,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08966697209536288,0.03,Basic
8769-KKTPH,loyalty_reward,Loyal But Declining,Loyal Customers,0.015230624936521053,0.08952020719156423,Silver,Loyalty Points Bonus,USSD,0.08952020719156423,0.03,Basic
4195-NZGTA,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.049044664949178696,0.08902401605444296,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08902401605444296,0.03,Basic
3011-WQKSZ,loyalty_reward,Rising Stars,Loyal Customers,0.06551613658666611,0.08892445272380207,Silver,Loyalty Points Bonus,USSD,0.08892445272380207,0.03,Basic
0537-QYZZN,loyalty_reward,Rising Stars,Loyal Customers,0.00653638131916523,0.08880965209619157,Silver,Loyalty Points Bonus,USSD,0.08880965209619157,0.03,Basic
4310-KEDTB,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.026156852021813393,0.0886858710388719,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0886858710388719,0.03,Basic
0708-SJDIS,loyalty_reward,Price Sensitive,Loyal Customers,0.061484698206186295,0.08861753784033718,Silver,Loyalty Points Bonus,USSD,0.08861753784033718,0.03,Basic
0623-EJQEG,loyalty_reward,Loyal But Declining,Loyal Customers,0.03746286407113075,0.08853628544035504,Silver,Loyalty Points Bonus,USSD,0.08853628544035504,0.03,Basic
3211-AAPKX,loyalty_reward,High Value Active,Loyal Customers,0.014167782850563526,0.08851335602639515,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08851335602639515,0.03,Basic
3855-ONCAR,loyalty_reward,Price Sensitive,Champions,0.02970699407160282,0.08842239829501326,Silver,Loyalty Points Bonus,USSD,0.08842239829501326,0.03,Basic
8109-YUOHE,loyalty_reward,Price Sensitive,Loyal Customers,0.003101360984146595,0.08818862786634828,Silver,Loyalty Points Bonus,USSD,0.08818862786634828,0.03,Basic
2330-PQGDQ,loyalty_reward,Loyal But Declining,Loyal Customers,0.01994808204472065,0.08794965921145743,Silver,Loyalty Points Bonus,USSD,0.08794965921145743,0.03,Basic
8132-YPVBX,loyalty_reward,Rising Stars,Loyal Customers,0.03317367285490036,0.0875607770191071,Silver,Loyalty Points Bonus,USSD,0.0875607770191071,0.03,Basic
7707-PYBBH,loyalty_reward,Rising Stars,Champions,0.013450262136757374,0.08753836104745812,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08753836104745812,0.03,Basic
9225-BZLNZ,loyalty_reward,Loyal But Declining,Loyal Customers,0.04668485373258591,0.08748067073769768,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08748067073769768,0.03,Basic
4912-PIGUY,loyalty_reward,High Value Active,Loyal Customers,0.05072696506977081,0.08738459407677877,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08738459407677877,0.03,Basic
1843-TLSGD,loyalty_reward,Rising Stars,Champions,0.011611701920628548,0.08717345796764366,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08717345796764366,0.03,Basic
8942-DBMHZ,loyalty_reward,Rising Stars,Loyal Customers,0.06879031658172607,0.08711183873753674,Silver,Loyalty Points Bonus,USSD,0.08711183873753674,0.03,Basic
1658-TJVOA,loyalty_reward,Rising Stars,Loyal Customers,0.040980514138936996,0.08696705333893887,Silver,Loyalty Points Bonus,USSD,0.08696705333893887,0.03,Basic
8562-GHPPI,loyalty_reward,Rising Stars,Champions,0.03976907581090927,0.08693688055023974,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08693688055023974,0.03,Basic
7272-QDCKA,loyalty_reward,Loyal But Declining,Loyal Customers,0.05477713420987129,0.08693559121489051,Silver,Loyalty Points Bonus,USSD,0.08693559121489051,0.03,Basic
5914-GXMDA,loyalty_reward,Rising Stars,Loyal Customers,0.002006278373301029,0.08688077610326717,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08688077610326717,0.03,Basic
2824-DXNKN,loyalty_reward,High Value Active,Champions,0.002563361544162035,0.0868464438943495,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0868464438943495,0.03,Basic
9921-QFQUL,loyalty_reward,Rising Stars,Champions,0.013007266446948051,0.08665294370368629,Silver,Loyalty Points Bonus,USSD,0.08665294370368629,0.03,Basic
9398-MMQTO,loyalty_reward,Rising Stars,Loyal Customers,0.1106099933385849,0.08650183124835033,Silver,Loyalty Points Bonus,SMS,0.08650183124835033,0.03,Basic
0114-RSRRW,loyalty_reward,Price Sensitive,Loyal Customers,0.023948097601532936,0.08646754157640249,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08646754157640249,0.03,Basic
4500-HKANN,loyalty_reward,High Value Active,Champions,0.001757279853336513,0.0864637685192277,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.0864637685192277,0.03,Basic
0206-OYVOC,loyalty_reward,High Value Active,Champions,0.0020372450817376375,0.08645833447015458,Silver,Loyalty Points Bonus,PUSH_NOTIFICATION,0.08645833447015458,0.03,Basic
